begin,ABIO,ABRD,ACKO,AFKS,AFLT,AGRO,AKRN,ALRS,AMEZ,APRI,APTK,AQUA,ARSA,ASSB,ASTR,AVAN,BANE,BANEP,BELU,BISVP,BRZL,BSPB,BSPBP,CARM,CBOM,CHGZ,CHKZ,CHMF,CHMK,CIAN,CNTL,CNTLP,DELI,DIAS,DIOD,DVEC,DZRD,DZRDP,EELT,ELFV,ELMT,ENPG,ETLN,EUTR,FEES,FESH,FIVE,FIXP,FLOT,GAZC,GAZP,GAZS,GAZT,GCHE,GECO,GEMA,GEMC,GLTR,GMKN,HEAD,HHRU,HIMCP,HNFG,HYDR,IGST,IGSTP,INGR,IRAO,IRKT,IVAT,JNOS,JNOSP,KAZT,KAZTP,KBSB,KCHE,KCHEP,KGKC,KGKCP,KLSB,KLVZ,KMAZ,KMEZ,KOGK,KRKN,KRKNP,KRKOP,KROT,KROTP,KRSB,KRSBP,KUBE,KUZB,KZOS,KZOSP,LEAS,LENT,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,LVHK,MAGE,MAGEP,MAGN,MBNK,MDMG,MFGS,MFGSP,MGKL,MGNT,MGNZ,MGTS,MGTSP,MISB,MISBP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MRSB,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSS,MVID,NAUK,NFAZ,NKHP,NKNC,NKNCP,NKSH,NLMK,NMTP,NNSB,NNSBP,NSVZ,NVTK,OGKB,OKEY,OMZZP,OZON,PHOR,PIKK,PLZL,PMSB,PMSBP,POLY,POSI,PRFN,PRMB,PRMD,QIWI,RASP,RDRB,RENI,RGSS,RKKE,RNFT,ROLO,ROSB,ROSN,ROST,RTGZ,RTKM,RTKMP,RTSB,RTSBP,RUAL,RUSI,RZSB,SAGO,SAGOP,SARE,SAREP,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SLEN,SMLT,SNGS,SNGSP,SOFL,SPBE,STSB,STSBP,SVAV,SVCB,SVET,SVETP,TASB,TASBP,TATN,TATNP,TCSG,TGKA,TGKB,TGKBP,TGKN,TNSE,TORS,TORSP,TRMK,TRNFP,TTLK,TUZA,UGLD,UKUZ,UNAC,UNKL,UPRO,URKZ,USBN,UTAR,VEON-RX,VGSB,VGSBP,VJGZ,VJGZP,VKCO,VLHZ,VRSB,VRSBP,VSEH,VSMO,VSYD,VSYDP,VTBR,WTCM,WTCMP,WUSH,YAKG,YDEX,YKEN,YKENP,YRSB,YRSBP,ZAYM,ZILL,ZVEZ
2024-03-22,925130,90980,,83740900,16049080,277666,7414,24011670,211000,,6468250,167231,1481000,745000,1191178,13555,89602,297146,62530,176500,1550,2336820,186100,17524100,5014000,13830,95,1370642,525,53715,948300,206000,1003353,12399,53000,2414000,77,78,4489360,202755000,,210779,1304174,3061238,3636050000,37616790,1437444,400271,16755350,,28164310,,,7849,1073800,82280,109797,584290,152192,,58663,117800,59824,406183000,221,211,45,143531200,8591500,,27600,28800,7860,3130,910,2050000,160000,13540,20670,275900,3098300,680230,729,12,13,187,41800,9780,1890,134800,30000,4720,24020000,233100,1121910,,134050,3496776,572,1295,739300,478320,216206,47800,452500,262500,35318650,,48088,330,1920,6235000,475259,,111,3192,6500,21500,14542220,46887000,5930,308040000,17630000,103880000,324750000,345520000,1004060000,3500000,25153000,78391000,38600,7931445,3007510,2249980,1136178,1470,3590,7770,51800,305760,31400,13103520,55717900,15,105,13730,1832544,173321000,172820,4,457316,46315,2440687,192903,19620,21190,669537,329891,985300,8,,912625,1290000,20720,814930,12338000,478,8035935,21497000,2110360,10052432,7340,3,7288290,1799400,70000,573000,12086430,20840,44300,161000,3000,880000,1370000,48982100,4393500,1591900,1302006,706444900,2791107,491600,136516,90758700,50000900,1334970,980596,3616000,1611000,75757,38661700,293917,,512000,310000,3414159,759922,4020801,14417100000,46001000000,779300000,13097300000,406,120000,600000,1427180,1594063,19432000,33240,472776000,191,135165000,165,132356000,15,55510000,55900,52360,45000,35000,686,3703,7531245,1350,4230,3410,,1411,13,22,126249960000,186000,195500,1996533,109500,,1790000,860000,860,3150,,435,366000
2024-03-25,470040,59430,,70176400,12086810,198513,4078,14085660,141500,,13591410,175412,238500,1012000,2378744,6999,38283,155930,44226,27100,847,1185670,140600,86735300,11183700,24380,35,1393964,349,64050,342100,207900,817654,33610,96700,3716000,99,159,2692990,1072017000,,211899,5132787,2909472,3485330000,27526900,611463,283305,14274620,,26977690,,,12805,1342230,111160,57734,356403,159192,,45150,36700,129085,438160000,35,109,258,122621600,19459400,,52500,24400,9730,4600,2190,390000,120000,8690,12320,272100,715200,688430,695,6,7,367,60600,3550,1610,70000,15000,12180,87100000,201550,242200,,39575,877301,467,2556,1040800,120290,369814,57000,239300,254900,23353200,,94358,1170,1080,4681100,307499,,96,3727,8300,23700,6617120,14586000,40080,175820000,14240000,51780000,211930000,173680000,241670000,1370000,20408000,30190000,43710,8822694,2559440,3235020,551085,2380,1880,11480,145190,298820,32900,10898130,26355200,68,147,25420,2469886,752088000,173300,2,297521,44914,2025593,124685,40370,23400,380048,417185,879900,67,,380711,552710,22820,1466500,12572000,350,3522300,39495000,903040,8585063,17160,7,4678840,1902560,327000,674000,15592290,12800,27400,925000,14000,2290000,2430000,25567820,3373560,1366670,892030,251704500,1623316,344700,102749,88060700,25143300,1118110,613271,2251000,1106000,40150,21496100,145071,,419000,950000,4805992,920811,2676303,7147800000,18594000000,1692200000,4178200000,261,1170000,900000,1698990,767403,12251000,47530,639240000,148,198227000,258,91625000,9,42080000,65400,29320,48000,39000,146,5347,3591787,9920,19370,3950,,607,5,15,79367550000,946400,4397800,4346247,47460,,3350000,380000,770,1910,,259,173000
2024-03-26,282190,51840,,79008500,7371290,224515,1202,13603020,128500,,10757810,183874,1443500,2465000,5656494,4621,33367,225760,44315,23800,1149,736400,250600,83740800,6718400,12900,715,868503,143,133785,2234900,757300,340095,99114,66100,3215000,219,423,1488210,872325000,,187145,2464399,2489580,2519980000,14371630,397279,455828,8801760,,28042540,,,28730,401690,52960,85865,536920,121607,,61131,95400,124578,320009000,155,172,408,104037500,6839700,,21900,28800,9380,5440,2260,2190000,1050000,12560,35220,1188600,1748300,309190,579,12,16,216,26300,14500,1550,203900,185200,18690,224300000,121240,240820,,102536,562109,604,3338,624100,224660,191875,14300,398100,443300,30733870,,69626,1810,600,6682000,190322,,115,4629,44500,29400,5439470,32791000,28320,125060000,21050000,83660000,446380000,111440000,267810000,2340000,24567000,33904000,30400,4089377,881200,4566060,243320,8090,2120,14250,70560,110730,36400,4842640,50857800,139,337,133770,2723672,502809000,142370,371,672469,40942,1119251,95172,23430,12420,835340,310023,904900,95,,3921593,321760,28740,995680,13785000,266,7365851,59610000,723250,4720207,16600,2,13838280,3176110,737000,2592000,6059890,29450,89100,2222000,632000,5250000,5730000,16295560,1452870,9869190,263706,70197800,1206385,920300,84422,62743400,39836100,6898180,692464,10660000,10904000,66400,17292700,263070,,6232000,4610000,2501609,1066081,2666726,7151000000,9043000000,1465800000,2281900000,543,4050000,10310000,1026470,1000369,44005000,29010,325021000,477,95052000,500,77301000,2,25270000,68700,63280,813000,1750000,1434,4429,1796123,21020,50250,12490,,366,16,10,49179190000,715600,4401900,4728298,132470,,2560000,1890000,1230,8150,,156,115000
2024-03-27,945170,54900,,211454000,18812620,101511,5467,24035820,844200,,7430170,133305,186600,2391000,4604578,3039,43185,115961,71782,38900,626,1114060,41900,42781600,3893400,8190,313,973256,669,370536,593100,275600,5020787,99630,133100,5762000,189,570,923550,570838000,,105884,830387,2873308,1795840000,6243510,355416,316635,3478580,,11874900,,,27633,609150,66640,126547,258762,98836,,90812,21800,679153,353499000,68,122,4281,111569500,2422700,,19600,8100,14550,3330,15900,2010000,780000,24370,27090,373400,2379700,293100,578,15,8,146,15900,6740,620,86700,60300,12730,101830000,99410,1865470,,249194,519706,837,2521,300300,89660,192843,55400,204800,130000,29667730,,158027,780,1080,7178700,306313,,93,2923,189700,179200,7901340,68427000,28620,116510000,13480000,212340000,255820000,64190000,112400000,13010000,13166000,41599000,37000,4405268,1119670,4746380,350510,1910,7040,9740,52640,113050,23800,5213750,15131500,811,2745,61760,1502998,141167000,1241090,1346,433300,25590,938392,145355,20710,10020,742841,156262,407200,63,,504966,312190,17550,401800,9477000,472,5647870,114957000,604900,3623708,3640,1,10016490,3656670,9201000,11753000,7373970,7930,55900,420000,428000,8190000,10050000,14560090,1121760,5806990,2190151,85139700,2111190,436200,231370,40620600,26034200,3475250,838157,3255000,1904000,41659,12169600,92366,,1123000,1670000,2366837,1120281,2267007,14707400000,19236000000,9845900000,7424700000,2448,1720000,5720000,1046570,1025960,14927000,190090,198199000,202,28204000,3256,71876000,10,12500000,22100,39400,387000,1454000,1391,1415,1567236,1100,65790,49230,,347,47,38,63780330000,2800000,1767100,3416995,76250,,2080000,1120000,4160,9290,,739,125000
2024-03-28,452930,33340,,210007300,35298640,71526,4291,29209430,180300,,2181260,82538,301900,2872000,1749253,4231,118521,451801,26825,83200,813,803790,135000,23927300,9228100,59610,99,930905,688,151413,384300,527100,1470419,76045,131800,5930000,664,542,3429240,159798000,,110290,1280257,2905953,1168910000,10462800,202312,183232,3766630,,10233230,,,45709,423160,18760,95201,349128,75421,,54285,55700,248872,338962000,6923,10991,779,93377800,1321100,,14100,43900,7470,3590,7050,910000,240000,11390,14700,1075100,2028500,213700,560,57,88,1211,46300,8860,1730,105700,25400,3010,40860000,80540,955160,,106276,498911,758,3611,320900,81990,801658,33200,402300,355300,14739960,,51021,1750,1460,1788400,690438,,72,7553,55500,71200,7450150,56879000,13520,212890000,138460000,83520000,331430000,94950000,146360000,1960000,27137000,36388000,33690,5151458,1821580,2675390,590700,2010,12590,10840,50470,141370,17000,3756920,17514100,361,2062,13170,1385803,155562000,422020,541,776160,36862,456654,139728,14050,6620,1317136,231949,1174300,123,,275255,323560,11770,586740,7793000,1530,23448685,28813000,498390,8154564,5070,7,7970240,6972670,1765000,6087000,23104950,26530,78900,2431000,1594000,2510000,6900000,33675160,3030600,5645370,2218517,104230600,2044350,790200,107713,43027800,27310800,1285230,522014,1593000,659000,26832,13051200,124300,,569000,660000,2160929,1193636,1113254,7388500000,4798000000,6021300000,2769400000,479,860000,2500000,1034730,1030334,7131000,370330,1164187000,291,26625000,328,172021000,13,4860000,59100,36250,378000,709000,447,6668,1148843,8270,15220,13230,,316,489,453,53805310000,312900,545200,1498947,54530,,1920000,3480000,2760,1970,,856,229000
2024-03-29,370380,41480,,128590500,97862290,282448,8242,16860780,170100,,2418210,328257,298700,2504000,1485473,10021,61792,556514,35232,197600,5627,713320,50300,57786400,6739700,256240,66,1274857,1119,56616,259600,295500,1877081,24797,45200,2528000,544,214,3531030,360260000,,132802,942015,4330235,2490640000,35101610,1098681,301589,3494370,,16069360,,,47323,309080,33860,120020,573103,69301,,73619,76500,111562,292046000,1820,2600,559,75300600,2224100,,17300,17100,22650,7760,5610,2250000,1080000,12620,10740,441400,974700,260670,3967,555,10,201,25200,2900,1760,57000,27400,3990,55240000,175900,395820,5161193,178921,705061,1755,17725,282500,122370,589505,53500,293500,255200,17686430,,54148,1080,2300,2759900,448657,,161,6825,10300,29400,4598010,29304000,39500,130240000,26330000,45450000,330420000,57600000,122200000,1130000,7965000,35415000,66510,3541959,1087860,3049550,628045,7680,79380,12280,74950,107700,244300,5908130,18676900,448,866,22430,994706,101234000,990190,725,502996,44521,336976,308683,79760,96320,1029293,198674,326500,132,,597616,523500,16470,605260,14550000,1946,11702685,31819000,671250,5575648,14160,3,17177230,5993140,829000,1601000,8069440,173600,45300,8131000,3287000,2060000,3530000,17705950,1653070,6832950,1948689,84155100,2195678,240600,74318,64306700,63664100,1631700,568766,767000,654000,66643,47889700,206977,,545000,660000,2222820,526496,1679192,7050300000,1716000000,1001100000,4069000000,278,1280000,1650000,1107250,1831471,10751000,117060,1470885000,234,20166000,588,76368000,97,20780000,529900,89960,1988000,2689000,138,3303,826749,4020,10550,3140,,1348,130,118,82120300000,380900,236600,1088536,117320,,2710000,1520000,2380,1230,,204,118000
2024-04-01,616600,576050,,407715300,115999080,565458,3576,14647640,221000,,2660790,582675,985100,1758000,1970943,11906,40985,352145,51968,784500,10229,1291370,204900,51394400,8032500,60560,74,1103202,824,107352,512700,553000,622769,26628,355800,4240000,491,1713,1293300,490063000,,193159,874639,2400159,2335640000,7105670,6719098,1818356,6096180,,16774670,,,66396,2659850,55520,203216,2914820,61520,,48317,533100,209512,484423000,507,663,562,269697800,4613900,,45300,298000,57950,62920,6560,3330000,1330000,7100,26160,513200,2819400,1020650,3091,191,18,1298,89600,8370,660,253300,26300,5660,54560000,160240,636260,1235147,225699,741367,2296,8574,595100,171730,505716,43200,2704200,579600,25423670,,417120,1600,4170,3025400,283871,,143,9134,46200,33800,5018130,46818000,366180,211410000,63450000,35880000,509290000,195930000,183300000,1240000,20253000,25719000,133000,8366254,2930570,3802970,844934,40590,24110,69320,156300,258480,71600,4075310,20652600,205,537,145860,1200790,97297000,487960,318,629448,70862,706130,405623,38900,45690,932949,344943,1147700,145,,633874,1727810,33450,1010160,32453000,3087,28000432,47576000,992430,8194319,55100,167,13437240,10292750,10240000,22314000,11298630,157650,51600,1649000,561000,4340000,4250000,28662870,2781330,10438060,622951,97509500,1809651,1649700,113765,162068400,53859200,3042260,698944,1440000,1513000,251504,86280800,192946,,759000,870000,2282365,564232,2342909,13528900000,15159000000,2112000000,3422800000,1326,1480000,1790000,2848320,1546600,22793000,99540,3021441000,634,119380000,453,160746000,12,31590000,383800,70160,530000,987000,1375,5726,2355983,23680,11550,15060,,2743,59,105,114654010000,1236800,690200,1979140,72030,,10760000,5290000,1630,6880,,814,184000
2024-04-02,591870,1903040,,361199600,83034000,772600,2949,19012400,150800,,3481650,352135,274500,9546000,1824525,6039,55205,208718,277489,275900,4738,1733630,123400,48571700,4516000,12110,38,465792,407,73325,445900,326300,1226620,47329,385500,8892000,313,905,746330,1263687000,,635414,786821,1916623,2346240000,8630980,1660336,765651,6526200,,72249810,,,31801,2270320,35700,52645,7209666,,,66297,136600,230969,433534000,308,412,239,428981300,3580900,,64100,131600,49050,31470,10110,4790000,220000,6920,17280,864300,1194400,709240,1578,83,12,634,46000,4690,1480,85200,22500,8270,77150000,313230,628350,440637,114717,383628,1866,7716,4680800,253430,413652,127200,1022000,388100,17216000,,108205,3300,13900,2356800,374627,,319,5709,65500,128800,6263970,38566000,105140,72820000,6590000,53450000,183700000,190310000,78450000,1960000,65295000,30601000,88490,6457139,1924460,2388720,675417,8380,16280,30560,117890,306790,218800,3941690,17154400,2638,10233,69640,3327392,92376000,390480,504,533046,48325,557870,410699,102640,87940,1366526,376499,2884400,76,,1666213,877440,25840,708810,41620000,1185,85005717,1024770000,405030,4834554,17590,115,7237190,3279740,3244000,10516000,11364300,82860,85100,1437000,309000,4210000,1730000,19980460,1971340,9731360,304232,72336300,1207877,1307400,391142,131565100,27521800,1202130,588896,1250000,1466000,167662,28718100,178951,,1014000,1860000,1479410,446411,2185151,9594000000,6493000000,927200000,2909300000,955,410000,630000,1872940,815242,128459000,45370,1596864000,144,51866000,439,66551000,20,44370000,553700,180330,971000,2124000,2842,6421,1362179,11130,212570,61760,,6808,64,104,174773110000,424500,232300,2106641,104730,,9150000,1410000,3550,7050,,3031,529000
2024-04-03,3285960,634640,,210354400,107748080,918983,3749,15068340,1454300,,13829590,167956,1934500,3281000,703659,4676,62451,156087,105259,120100,11928,2422670,77000,49839000,25682500,33460,330,380156,314,73883,207500,451700,2061024,37334,249000,6366000,207,184,1122810,224029000,,1139161,434376,4037245,2062380000,3174310,848433,922787,3924290,,43058980,,,49133,10602470,56620,63088,1650534,,,50369,141500,91083,390535000,530,676,154,160643400,1783300,,215400,459600,11690,4210,8520,3170000,960000,43190,14890,703000,770700,1022090,1071,95,29,1359,113400,9440,570,69800,19900,4100,332610000,169870,480930,721561,212756,316677,3800,60486,938000,125350,218625,45700,976000,354800,18858120,,312972,49940,63500,2629300,227901,,136,9067,30700,45800,4266020,76925000,65950,94360000,10210000,40900000,148850000,99980000,93880000,2960000,37817000,28842000,653740,5665921,2439490,3307620,4795272,10460,10550,59130,132430,344380,89500,4206400,44172300,675,2368,77430,2859194,121513000,747650,347,443474,40977,354489,532087,102180,43670,1094592,235342,4185300,37,,664969,750210,10270,2116240,9959000,890,31654278,119441000,255070,4829568,18350,60,6407560,2624370,847000,3483000,90013950,64280,56100,11315000,7175000,13650000,8240000,58228980,3468310,7869870,1066044,91138200,1711028,1217500,201374,51164500,21324000,999270,1509417,1288000,2779000,209076,96927200,281753,,8408000,9710000,1979198,549118,1943172,5391500000,5961000000,14864600000,3040400000,1265,640000,1970000,2097850,745295,60665000,35840,590310000,89,33427000,275,150191000,21,27640000,283800,34210,1525000,1036000,2006,11368,5059299,19220,18540,21100,,1499,227,294,190972940000,437200,351700,2832022,105100,,5850000,2750000,780,4960,,591,1432000
2024-04-04,11291650,165140,,140004600,79041590,378316,3182,9678040,764400,,12803700,111800,1915800,1856000,1686046,11958,38031,92285,67025,108600,5181,1950160,147900,39114600,9167300,19700,22,1071784,599,45078,375400,214000,1905895,53896,106600,3699000,112,205,8121720,144454000,,2467008,313873,2474750,10115720000,4489830,,2038467,2690990,,30264090,,,92273,2163220,82010,29673,1123230,,,66969,48800,110636,332801000,505,195,260,75427500,17659900,,31200,80400,34950,12730,25510,1180000,90000,27230,15560,255300,608100,3338120,1007,15,17,479,49700,23610,1480,67200,13100,6700,51670000,1007560,422390,876915,365040,738307,1421,10944,434700,125240,296582,31700,796800,464400,59554720,,207615,4510,11050,2988100,218698,,165,4295,96900,165500,4534910,21656000,78770,108010000,8650000,23740000,312810000,42810000,74650000,1440000,24791000,23067000,281420,3351988,944060,3762130,2177521,4210,6410,65240,131060,970180,34700,5526180,24429400,524,2074,32910,4453362,110085000,8618390,5086,411554,37495,551958,243009,99310,33830,566246,486769,9478600,80,,352711,499800,5250,819820,19695000,601,35862481,290700000,216670,3924251,8240,86,6532870,2487110,2211000,3377000,282736060,43830,208800,6215000,3321000,6690000,2420000,29074900,2676320,5123550,386091,141458700,2391879,1022000,244430,48687500,16349400,919790,660310,1311000,765000,307600,25923800,248205,,4263000,3430000,2388170,543374,1783947,10602100000,2896000000,5956600000,2272600000,573,360000,2470000,5241510,721501,28714000,41400,393102000,144,421655000,257,90644000,19,16110000,1314800,652680,423000,267000,939,2379,3014786,7040,20900,32580,,1255,109,116,218995360000,388400,433200,1154494,81740,,1560000,920000,450,5090,,688,156000
2024-04-05,3105750,232270,,78659100,41524630,174058,2200,9926940,206500,,2185560,111230,265800,388000,568432,5920,148431,341544,59837,84800,6582,777630,70900,23300400,7997200,64550,57,847298,4163,34701,1327800,506700,585150,14018,153500,39368000,164,293,4439600,114073000,,517469,488439,4630916,2874040000,4245600,,889949,4057620,,22832950,,,102355,1318470,51010,89024,501738,,,61443,40400,86381,197853000,165,222,158,170627600,3690100,,28700,159300,27210,8160,11960,1010000,310000,9650,4130,179800,576000,417200,6411,26,13,761,28700,58230,10150,33700,32700,15790,43570000,196140,411070,774458,117393,1058107,1636,6921,313600,101760,528295,22600,2603500,1264100,34179730,,81306,4370,4150,2823800,172920,,464,8676,16800,39400,5936980,31703000,18470,51540000,19650000,31210000,264480000,270830000,203130000,1390000,72415000,33045000,304510,5928618,1690600,2513380,960194,48320,4850,18240,91410,189600,66500,8250990,9597700,36,600,136110,1903398,128889000,5413040,1111,423337,61392,423118,531898,27920,12900,364066,509752,5150100,88,,196739,1108570,17150,516260,5190000,35088,35198067,102246000,148970,3300134,7380,20,4266310,1447610,659000,796000,80349520,18370,42000,1235000,1236000,1930000,2320000,19355990,1766740,8990530,1323399,55368400,2015364,368300,108896,57815100,17564200,633280,425587,263000,435000,70865,19276900,180405,,886000,690000,1222051,314608,1153554,4983800000,1504000000,2040800000,1774900000,354,80000,1770000,1759740,635307,15190000,40250,989610000,260,110119000,13058,108183000,13,19710000,328000,106240,203000,168000,219,2274,3123496,12400,34440,10410,,39140,1052,1254,93323900000,178800,368800,1008747,162690,,2560000,1510000,740,3720,,365,547000
2024-04-08,890070,237790,,531268100,43131130,388398,1807,16710970,810900,,3135430,486901,859500,959000,507219,5617,165422,356814,59956,66300,10864,1006440,51500,83949500,5272100,18680,71,882335,760,97705,721900,795100,734379,44218,235900,29526000,1067,577,1872540,116320000,,3194599,689606,4765663,3011240000,2892620,,1573603,8065640,,16501080,,,53117,690560,36870,49764,3032253,22218400,,44718,109300,202253,496535000,399,644,541,134704400,2508500,,59500,199900,18480,4530,4440,880000,1190000,11300,6170,377900,855400,434960,3764,70,15,550,22000,10410,2870,87400,36300,20420,225290000,129650,185860,424832,212570,665595,11374,116641,1156600,127780,1259949,61400,608300,1431200,23963810,,56888,8130,23040,148713400,283220,,902,20847,95200,61600,8369710,52269000,211750,181990000,10850000,46530000,939610000,185540000,127190000,5550000,23031000,23122000,912960,3449987,1116190,2864340,2393874,90580,5650,17590,218840,379720,53200,16768640,60545500,188,1267,96440,1376261,92157000,1522170,538,573480,35157,369057,299838,72080,105750,600098,267326,3104900,91,,265580,600380,12820,551130,29170000,31128,94347332,425999000,230540,3298221,10150,38,5421010,1931640,1212000,1439000,72418510,37100,45600,1827000,1095000,13650000,11650000,24899610,1970340,4732760,385345,66433500,1004994,727200,214877,61639100,34283500,811700,739217,1423000,845000,57023,16881600,271392,,1901000,2600000,1049790,424639,1317913,14919000000,2721000000,2105000000,7540600000,791,210000,1260000,7166920,667688,104508000,34190,973515000,234,100755000,1851,127993000,30,66720000,266000,54030,146000,157000,296,1588,1969811,11450,10730,20210,,24932,328,238,92697120000,630300,1984100,1148997,200940,,3100000,1140000,660,3570,,1217,1033000
2024-04-09,904120,180780,,340874200,24553520,366198,1113,16886230,563500,,4270720,418650,3244200,1886000,3253352,7080,344168,299477,132992,99100,13516,1042080,102500,45467100,7727000,31560,136,788408,412,46808,2120500,1330100,860200,23007,195100,9889000,400,402,978960,131502000,,4802807,1859956,4752811,2795680000,2956630,,898528,4864390,,29074240,,,42589,1463670,33600,47385,749231,57201890,,48812,125700,152466,372307000,322,339,76,156895000,4162300,,55000,59900,16950,5340,2080,1230000,460000,4490,5690,398000,875700,563700,2050,15,23,342,73900,5960,1770,66700,40800,13870,37890000,253690,1173420,459651,124513,855572,4360,37241,1879400,222140,2156346,1916300,532800,354700,26356450,,50473,4480,5050,166760400,214035,,680,8052,14700,73500,4242020,129313000,56750,800910000,23730000,102770000,353190000,143670000,377520000,3240000,11153000,43348000,174480,4320796,1018210,2379930,2157991,23490,19510,31680,270110,729860,145700,7874340,46116400,243,500,57230,1212137,127897000,720540,618,773291,31473,662157,474746,61500,37140,505805,519130,2163800,127,,753335,1075950,38500,926990,15042000,17067,87082452,644728000,3070530,4663495,19750,6,10046930,3564110,159000,689000,69223590,231660,56200,1180000,779000,5190000,7620000,32044440,2641040,5994950,500232,54541300,1614421,1027900,255687,71876100,27457100,4956480,1450081,805000,786000,167342,31837300,241739,,775000,1310000,1705195,425047,1252582,6540900000,1722000000,1181900000,21598100000,549,640000,3790000,4235440,556287,78868000,30140,3194219000,162,35538000,1117,74487000,10,32860000,277100,73010,240000,287000,248,963,2744098,10280,12320,10930,,12549,84,57,113461490000,855500,1212800,1372093,1161260,,2530000,1120000,1900,2780,,238,567000
2024-04-10,890980,1660660,,176174800,48871910,306968,1229,10023950,167700,,2484270,177553,1119900,825000,1876939,2109,237798,222703,53397,191700,8138,1001070,68200,21365500,10656400,30360,119,589244,262,78980,423500,300000,403441,22056,75000,7892000,325,167,701380,171071000,,3565932,1293416,1451646,1956580000,1964440,,396871,2600370,,23220690,,,11984,693850,21380,48083,434458,35830020,,57715,45100,69999,167176000,125,436,974,98327100,1936200,,24200,36100,33010,2930,13360,1320000,100000,8410,28340,304600,591800,337620,1763,49,8,376,14500,4970,340,59500,34300,5720,71630000,53920,214890,394192,44684,388050,1710,9409,1588200,106230,1216333,874700,471800,236400,39555850,,43826,1870,2030,43868000,117158,,59,2722,19300,25700,3866090,40216000,128220,281790000,126250000,98180000,1327710000,1151400000,541340000,1440000,26781000,29378000,28710,4738046,1213320,4269850,1879671,16260,5800,11370,54460,277750,71200,38668700,26047100,29,457,37680,1317095,295676000,692310,593,545775,50941,230521,217862,86670,41240,268648,327024,1294100,52,,314256,879770,35840,2635410,9538000,25318,27398805,129822000,677960,2487296,31660,2,4586230,1500820,206000,1108000,160854600,36410,49500,738000,119000,2060000,5690000,20682180,2223650,3908060,345719,83366100,1361970,623500,188246,51502600,19480400,1094580,677614,435000,271000,44484,26101900,139271,,555000,440000,1096031,344175,1965897,129687800000,31044000000,11522900000,80965600000,358,260000,1450000,1723010,405373,19616000,26820,2214882000,40,46623000,480,59137000,13,20580000,130500,32550,94000,234000,612,2088,1783648,10760,8570,9170,,7476,35,55,82741090000,108700,494800,613756,547680,,2740000,2040000,630,1660,,186,864000
2024-04-11,400450,1704410,,74827000,90671560,393743,1279,6673980,168600,,2512410,247053,680900,1798000,957800,30044,114632,83529,46645,101100,6808,2345760,89400,14103100,5394200,12850,2507,516587,328,47895,290300,505700,314312,18041,84900,14458000,532,163,3815070,552002000,,1445401,526526,1966627,1503390000,1514870,,369131,4056960,,30798110,,,28183,361510,27220,30742,836633,14837680,,35247,173300,187915,129504000,106,152,2050,177923200,1350900,,5500,11100,38240,29220,2150,670000,350000,7840,46510,3975000,612100,333670,675,56,4,260,60700,2920,410,85300,21700,2890,47260000,103820,248050,300462,73098,413546,642,5568,632200,94640,1024165,133500,437700,332200,33139480,,63759,1290,1800,20896800,68437,,282,2719,5400,26900,5505570,28014000,75540,166110000,101390000,56090000,376170000,1222220000,333090000,1630000,27304000,22374000,36780,4062497,1035290,3930000,1832656,23230,5640,15540,99540,367390,19700,16969420,12906000,306,336,75230,980186,980632000,2594500,784,220981,45978,102015,244822,49730,23540,362823,172358,5674900,21,,518650,788720,308740,749630,4996000,29655,29877274,374436000,470050,3772702,59620,7,2267530,872670,313000,497000,72255720,22980,41000,615000,198000,2050000,1180000,20527000,1823030,2760000,293104,44721800,890616,424800,149596,46317400,15312100,670930,3555492,353000,619000,322315,20254300,153011,,521000,570000,956278,325935,852258,52566300000,6480000000,2258400000,41138400000,1181,360000,1550000,2388790,663880,20881000,9840,4183026000,373,18052000,611,57188000,3,15660000,214200,64460,237000,125000,707,1444,1212744,6690,26880,7370,,5667,61,54,61039820000,112000,202600,406396,87100,,12360000,12270000,160,2240,,809,275000
